,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1697605965,-0.025390625,-0.9907837,0.09906006,-0.65625,-0.140625,0.1875
1,1697606005,-0.032714844,-0.9800415,0.10687256,-0.265625,-0.53125,0.0625
2,1697606045,-0.032470703,-0.9812622,0.10491943,-0.15625,-0.59375,-0.015625
3,1697606085,-0.026123047,-0.9883423,0.097839355,-0.65625,-0.828125,-0.234375
4,1697606125,-0.029785156,-0.9846802,0.097595215,-0.6875,-0.453125,-0.15625
5,1697606165,-0.026367188,-0.9768677,0.10882568,0.140625,-1.078125,0.125
6,1697606205,-0.028808594,-0.9771118,0.08782959,-1.203125,1.0625,0.015625
7,1697606245,-0.03100586,-0.98321533,0.11444092,0.0,-1.984375,0.140625
8,1697606285,-0.036376953,-0.9702759,0.086120605,-1.21875,0.984375,0.125
9,1697606325,-0.030273438,-0.9834595,0.1071167,0.359375,0.3125,0.1875
10,1697606365,-0.024658203,-0.9866333,0.11517334,-0.140625,-0.734375,-0.046875
11,1697606405,-0.02319336,-0.9768677,0.0927124,-0.375,-0.453125,-0.046875
12,1697606445,-0.028076172,-0.97491455,0.10736084,-0.0625,-1.234375,-0.09375
13,1697606485,-0.03173828,-0.9866333,0.10394287,0.125,-1.828125,-0.484375
14,1697606525,-0.024169922,-0.9885864,0.10296631,-0.609375,-1.234375,-0.234375
15,1697606565,-0.033691406,-0.98516846,0.101501465,-0.171875,-1.8125,-0.640625
16,1697606605,-0.030273438,-0.9834595,0.1071167,-0.234375,-2.40625,-0.953125
17,1697606645,-0.043701172,-0.9976196,0.1071167,-1.609375,-3.625,-0.484375
18,1697606685,-0.021240234,-0.9837036,0.11175537,-1.890625,-1.3125,-0.6875
19,1697606725,-0.033203125,-0.98321533,0.10418701,-1.078125,0.0625,-0.359375
20,1697606765,-0.03515625,-0.975647,0.11077881,-0.90625,0.8125,0.15625
21,1697606805,-0.041503906,-0.9807739,0.109802246,-0.6875,-1.09375,-0.71875
22,1697606845,-0.032226562,-0.97125244,0.113220215,0.234375,-1.125,-0.140625
23,1697606885,-0.03173828,-0.97784424,0.09197998,-1.1875,-0.65625,0.40625
24,1697606925,-0.03564453,-0.9837036,0.097351074,-0.390625,0.125,0.546875
25,1697606965,-0.036865234,-0.97906494,0.11248779,-0.90625,-0.40625,-0.296875
26,1697607005,-0.034423828,-0.97247314,0.0993042,-0.78125,0.921875,0.0
27,1697607045,-0.041503906,-0.98565674,0.11273193,-0.5,-1.046875,-0.15625
28,1697607085,-0.028564453,-0.97784424,0.121032715,-1.65625,-1.609375,0.15625
29,1697607125,-0.027832031,-0.9837036,0.11199951,-0.875,-1.703125,-0.140625
30,1697607165,-0.026367188,-0.9805298,0.11932373,-0.625,-0.421875,0.1875
31,1697607205,-0.026855469,-0.9829712,0.10809326,-0.40625,0.3125,0.34375
32,1697607245,-0.02319336,-0.97735596,0.11810303,-0.03125,-0.140625,0.03125
33,1697607285,-0.036621094,-0.9871216,0.109802246,0.328125,-0.34375,-0.234375
34,1697607325,-0.03173828,-0.98516846,0.1149292,0.0625,0.03125,-0.046875
35,1697607365,-0.036865234,-0.9824829,0.1071167,-1.046875,-0.1875,0.015625
36,1697607405,-0.031982422,-0.98394775,0.10858154,-0.34375,-0.28125,0.125
37,1697607445,-0.03466797,-0.973938,0.12249756,-0.4375,0.203125,0.234375
38,1697607485,-0.03540039,-0.9819946,0.10028076,-1.25,-0.078125,-0.046875
39,1697607525,-0.03100586,-0.9741821,0.09246826,-1.78125,2.359375,-0.328125
40,1697607565,-0.03173828,-0.9968872,0.13568115,-0.6875,0.90625,0.28125
41,1697607605,-0.03125,-0.9702759,0.11248779,-1.515625,1.25,-0.28125
42,1697607645,-0.021728516,-0.9690552,0.109313965,-1.5,0.84375,-0.46875
43,1697607685,-0.032226562,-0.987854,0.12957764,0.015625,-0.609375,-0.734375
44,1697607725,-0.029052734,-0.9812622,0.116882324,-0.171875,0.1875,-0.546875
45,1697607765,-0.035888672,-0.9890747,0.10736084,-0.4375,0.625,-0.171875
46,1697607805,-0.03930664,-0.9846802,0.12054443,-0.578125,0.109375,-0.375
47,1697607845,-0.034423828,-0.9783325,0.109802246,-0.890625,-0.0625,-0.234375
48,1697607885,-0.030517578,-0.986145,0.117126465,-0.671875,-0.234375,-0.3125
49,1697607925,-0.041015625,-0.97491455,0.11639404,-0.46875,0.140625,0.140625
50,1697607965,-0.027832031,-0.9849243,0.12371826,-0.5,-0.234375,-0.140625
51,1697608005,-0.032958984,-0.973938,0.11883545,-0.375,0.171875,-0.453125
52,1697608045,-0.034179688,-0.98028564,0.121032715,0.078125,-0.46875,0.015625
53,1697608085,-0.033935547,-0.9800415,0.11663818,0.21875,-0.109375,-0.234375
54,1697608125,-0.037597656,-0.9834595,0.13397217,0.28125,-1.109375,-0.125
55,1697608165,-0.038330078,-0.98028564,0.097839355,-0.265625,-0.078125,0.1875
56,1697608205,-0.026611328,-0.9834595,0.1149292,0.296875,1.90625,0.328125
57,1697608245,-0.041992188,-0.99102783,0.13201904,0.640625,0.421875,0.34375
58,1697608285,-0.028320312,-0.9727173,0.1149292,-0.25,0.8125,0.21875
59,1697608325,-0.03149414,-0.97735596,0.11444092,-0.625,-0.078125,0.296875
60,1697608365,-0.03955078,-0.9902954,0.121520996,-0.703125,-0.765625,-0.03125
