# Sensor type: Respeck
# Activity type: Sitting
# Activity subtype: Coughing
# Subject id: s2100273
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1696238474468,-0.22924805,-0.8892212,-0.17193604,-0.46875,-0.578125,-0.453125
1696238474503,-0.16601562,-0.913147,-0.12628174,-0.6875,1.421875,1.21875
1696238474543,-0.17285156,-1.0198364,-0.10479736,-1.359375,0.21875,3.40625
1696238474585,-0.1928711,-1.0540161,-0.06744385,-1.171875,5.703125,7.46875
1696238474625,-0.19482422,-0.9768677,-0.074523926,-3.484375,-1.78125,2.21875
1696238474665,-0.25830078,-0.97784424,-0.14727783,3.390625,0.8125,1.25
1696238474704,-0.17138672,-0.84747314,0.027038574,-3.25,12.140625,0.59375
1696238474745,-0.25073242,-1.0474243,-0.1182251,2.28125,-2.578125,-2.828125
1696238474784,-0.18066406,-0.9446411,-0.06109619,-3.125,2.828125,-7.15625
1696238474822,-0.1694336,-0.94073486,-0.15020752,-8.015625,-3.953125,-8.75
1696238474864,-0.23608398,-0.9783325,-0.10333252,-5.765625,3.640625,-5.296875
1696238474905,-0.17504883,-0.9963989,-0.07110596,-4.015625,-3.875,-2.53125
1696238474946,-0.16894531,-1.0435181,-0.018371582,-9.84375,-9.75,0.265625
1696238474985,-0.2355957,-0.92755127,-0.055236816,2.390625,-11.03125,-1.84375
1696238475025,-0.2915039,-1.0003052,-0.016418457,0.75,-2.265625,1.34375
1696238475065,-0.2783203,-0.85821533,-0.10479736,1.1875,3.296875,-0.640625
1696238475104,-0.1538086,-0.93756104,-0.085998535,4.078125,0.1875,0.90625
1696238475142,-0.16381836,-1.019104,-0.16168213,4.078125,2.359375,1.6875
1696238475183,-0.16674805,-1.0447388,0.010681152,-1.171875,4.171875,-4.375
1696238475225,-0.2685547,-0.86187744,-0.108947754,18.609375,-2.28125,-4.703125
1696238475273,-0.3527832,-1.0820923,-0.044006348,3.59375,4.09375,4.359375
1696238475307,-0.34570312,-0.95269775,-0.030822754,-12.84375,1.703125,4.84375
1696238475385,-0.24707031,-0.9151001,-0.02935791,2.21875,5.65625,0.625
1696238475390,-0.115722656,-0.86431885,-0.018127441,0.875,-2.421875,-8.84375
1696238475404,-0.22338867,-0.9993286,-0.10211182,2.875,3.203125,0.375
1696238475441,-0.26049805,-1.0244751,-0.101379395,-11.03125,-0.296875,7.765625
1696238475503,-0.25854492,-0.98687744,-0.07550049,-1.984375,0.140625,-0.125
1696238475546,-0.21313477,-0.9385376,-0.0635376,1.0625,1.53125,-2.984375
1696238475563,-0.22167969,-0.9336548,-0.07281494,0.203125,3.75,-0.984375
1696238475605,-0.24951172,-1.019104,-0.04449463,-13.953125,4.328125,-0.40625
1696238475645,-0.21240234,-0.84942627,-0.023742676,7.671875,-1.34375,-2.21875
1696238475688,-0.24584961,-1.0422974,-0.04937744,1.84375,-4.1875,2.5625
1696238475724,-0.26464844,-1.1004028,4.272461E-4,-8.984375,-0.859375,0.40625
1696238475765,-0.23950195,-0.913147,-0.07598877,-8.9375,-6.171875,-4.015625
1696238475805,-0.2163086,-0.80255127,-0.02154541,1.0625,-11.28125,-6.78125
1696238475846,-0.2553711,-0.9612427,-0.030334473,2.875,-3.859375,3.75
1696238475885,-0.2836914,-1.0151978,-0.09063721,-8.484375,-7.0,6.640625
1696238475926,-0.24804688,-1.0410767,0.015319824,-4.0,-2.734375,-0.78125
1696238475965,-0.25708008,-0.91485596,0.008972168,1.625,2.390625,0.796875
1696238476004,-0.3244629,-0.9212036,-0.043762207,-6.25,5.1875,2.3125
1696238476046,-0.28979492,-0.9793091,-0.0178833,-6.9375,4.09375,0.21875
1696238476086,-0.17553711,-0.99053955,0.046325684,-6.234375,-0.625,-5.1875
1696238476124,-0.14355469,-1.0137329,0.04119873,0.46875,-0.4375,-6.28125
1696238476165,-0.23022461,-1.02594,-0.0134887695,-1.640625,-0.578125,-1.46875
1696238476227,-0.26879883,-0.9487915,-0.010559082,-1.296875,-2.328125,0.84375
1696238476263,-0.2939453,-0.9360962,-0.018371582,-4.34375,-6.265625,-0.84375
1696238476304,-0.25805664,-0.9458618,-0.0178833,-2.5,-5.546875,-3.28125
1696238476323,-0.26293945,-0.9668579,0.010681152,-1.59375,-1.484375,-3.234375
1696238476388,-0.22631836,-0.99468994,0.034606934,1.65625,-4.34375,-3.875
1696238476403,-0.2368164,-0.98223877,-6.1035156E-5,0.75,0.390625,1.921875
1696238476445,-0.2915039,-0.9534302,0.014099121,4.46875,0.78125,4.484375
1696238476484,-0.32348633,-0.93463135,-0.0068969727,0.84375,-1.71875,2.328125
1696238476523,-0.2836914,-0.8809204,-0.081848145,6.15625,-2.859375,-1.125
1696238476583,-0.24707031,-0.75128174,-0.049865723,19.046875,13.3125,4.4375
1696238476604,-0.1496582,-0.89263916,0.015075684,24.875,6.59375,13.140625
1696238476645,-0.29418945,-1.2136841,-0.058410645,4.890625,-9.125,4.4375
1696238476684,-0.2163086,-1.0276489,-0.08282471,2.09375,6.40625,2.046875
1696238476703,-0.20825195,-0.9182739,-0.0725708,4.34375,3.5,4.296875
1696238476743,-0.22485352,-0.94122314,-0.10211182,0.640625,3.5625,6.046875
1696238476784,-0.22509766,-0.96343994,-0.08087158,0.71875,1.46875,0.78125
1696238476826,-0.23095703,-0.98272705,-0.054016113,-1.75,2.515625,-1.0
1696238476863,-0.15063477,-0.9924927,-0.081604004,-2.171875,-3.203125,-2.34375
1696238476903,-0.22509766,-0.9607544,-0.046691895,0.0625,1.859375,2.734375
1696238476944,-0.16796875,-1.0049438,-0.1585083,1.71875,1.078125,6.8125
1696238476984,-0.10498047,-0.8792114,0.012390137,-7.03125,-0.609375,-7.96875
1696238477024,-0.2783203,-0.9324341,-0.12896729,5.921875,-7.453125,-5.703125
1696238477063,-0.26953125,-0.9702759,-0.06549072,-4.328125,-5.296875,2.796875
1696238477103,-0.23828125,-1.1016235,-0.028625488,-10.84375,1.703125,-0.0625
1696238477144,-0.2368164,-0.94659424,-0.04058838,-5.796875,-0.796875,-7.59375
1696238477185,-0.17797852,-0.8467407,-0.020324707,4.03125,-7.5625,-5.109375
1696238477225,-0.23535156,-0.89849854,-0.09112549,-0.046875,-5.828125,0.078125
1696238477263,-0.37548828,-1.1384888,-0.070129395,3.21875,0.46875,7.0
1696238477305,-0.20922852,-0.99102783,-0.022766113,-3.734375,5.21875,1.015625
1696238477345,-0.18554688,-0.8765259,-0.061340332,1.109375,0.90625,-0.96875
1696238477385,-0.2043457,-0.94073486,0.011169434,-8.984375,4.75,-3.890625
1696238477424,-0.26049805,-0.7649536,-0.07574463,13.34375,-0.046875,-3.203125
1696238477465,-0.2866211,-1.1643677,-0.07891846,5.828125,1.5625,9.046875
1696238477505,-0.2548828,-1.1118774,-0.008850098,-4.484375,-1.859375,5.078125
1696238477548,-0.22973633,-0.9602661,-0.031555176,2.140625,1.515625,-6.0
1696238477583,-0.27441406,-0.8609009,-0.027404785,-1.421875,-3.75,-5.59375
1696238477624,-0.24047852,-0.9163208,-0.070129395,-0.578125,-0.015625,1.78125
1696238477666,-0.22827148,-0.94488525,-0.11138916,2.875,3.234375,1.1875
1696238477703,-0.20141602,-1.062561,-0.101379395,0.9375,1.078125,1.03125
1696238477746,-0.21313477,-1.0122681,-0.051330566,-0.953125,1.796875,0.53125
1696238477784,-0.2626953,-0.91290283,-0.097717285,1.203125,3.046875,3.984375
1696238477824,-0.19165039,-0.90093994,0.04437256,-7.8125,3.578125,-1.703125
1696238477864,-0.22753906,-0.88116455,-0.049621582,13.296875,-6.46875,-4.90625
1696238477904,-0.2956543,-1.142395,-0.07720947,-4.0,-4.96875,6.28125
1696238477945,-0.26342773,-1.045227,0.026794434,-7.71875,-3.75,-0.09375
1696238477984,-0.21118164,-0.8814087,-0.13140869,0.421875,-0.59375,-8.328125
1696238478002,-0.19995117,-0.8394165,-0.055480957,-0.5,-10.96875,-3.234375
1696238478044,-0.20874023,-0.90802,-0.06036377,3.859375,-3.109375,3.09375
1696238478083,-0.2836914,-1.0498657,-0.1038208,2.015625,-2.828125,3.484375
1696238478124,-0.25756836,-1.0779419,-0.04083252,-5.203125,-2.140625,2.640625
1696238478164,-0.21704102,-0.9751587,-0.012268066,-3.53125,5.15625,3.90625
1696238478204,-0.25170898,-0.9385376,-0.029846191,-1.015625,5.1875,3.328125
1696238478243,-0.25732422,-0.89019775,-0.037902832,-1.8125,3.8125,3.125
1696238478286,-0.22338867,-0.97076416,-0.059631348,0.890625,0.390625,1.375
1696238478325,-0.20947266,-0.9924927,-0.054016113,2.171875,1.421875,1.046875
1696238478385,-0.19360352,-0.9680786,-0.04815674,4.765625,0.40625,-0.015625
1696238478402,-0.22363281,-0.9817505,-0.06842041,2.203125,-1.59375,-1.25
1696238478445,-0.2409668,-0.9451294,-0.051574707,0.03125,-3.5,-2.0625
1696238478486,-0.23388672,-0.94537354,-0.04034424,3.015625,-3.0,-2.1875
1696238478526,-0.2055664,-0.96661377,-0.0647583,-4.984375,-4.0625,-2.28125
1696238478564,-0.22241211,-0.9277954,-0.023498535,-10.203125,-7.265625,-5.265625
1696238478627,-0.30688477,-1.0007935,-0.039367676,-1.796875,-11.421875,-5.921875
1696238478664,-0.26708984,-1.0166626,-0.012756348,0.21875,-0.5,-1.28125
1696238478683,-0.22851562,-1.0007935,-0.06842041,-1.390625,-1.421875,-0.359375
1696238478747,-0.22167969,-0.91241455,-0.047668457,0.171875,-2.453125,-3.015625
1696238478764,-0.22143555,-0.91534424,-0.03692627,3.59375,1.6875,-0.234375
1696238478805,-0.26391602,-0.9077759,-0.097717285,4.984375,0.328125,1.859375
1696238478845,-0.2163086,-0.8394165,-0.07476807,10.828125,6.5,3.0625
1696238478885,-0.2084961,-0.9602661,-0.034729004,14.609375,1.859375,8.140625
1696238478923,-0.31762695,-1.0667114,-0.093811035,3.625,-7.4375,4.625
1696238478968,-0.19677734,-0.99176025,-0.08795166,-1.203125,4.59375,1.96875
1696238479005,-0.21459961,-0.9805298,-0.1350708,-0.234375,5.28125,4.703125
1696238479065,-0.19238281,-0.9331665,-0.09576416,-3.65625,3.65625,2.28125
1696238479083,-0.2277832,-0.9685669,-0.06915283,-1.09375,0.171875,3.671875
1696238479124,-0.2241211,-0.9885864,-0.077941895,-3.890625,1.3125,4.078125
1696238479165,-0.20654297,-0.9837036,-0.07696533,-1.265625,-0.609375,1.359375
1696238479206,-0.19897461,-0.987854,-0.055725098,-4.09375,-0.5625,0.640625
1696238479264,-0.20214844,-0.94610596,-0.05596924,-2.0,-0.921875,0.46875
1696238479283,-0.22265625,-0.9512329,-0.074035645,0.359375,0.53125,0.984375
1696238479304,-0.22192383,-0.9939575,-0.070617676,0.609375,2.78125,3.96875
1696238479345,-0.14648438,-0.95806885,-0.0178833,-7.15625,3.453125,-2.125
1696238479382,-0.2019043,-0.82940674,-0.08306885,5.6875,-4.359375,-8.265625
1696238479423,-0.23486328,-1.0254517,-0.061828613,-1.25,-2.1875,0.375
1696238479469,-0.2939453,-1.1607056,-0.0017700195,-12.03125,0.890625,7.171875
1696238479503,-0.24536133,-0.9126587,-0.086242676,-4.46875,2.25,-4.0
1696238479546,-0.16699219,-0.8335571,0.005554199,-2.03125,-0.46875,-4.78125
1696238479584,-0.20019531,-0.8921509,1.8310547E-4,-3.1875,-0.546875,-1.5625
1696238479622,-0.31811523,-1.1499634,-0.082336426,4.734375,-1.296875,0.140625
1696238479664,-0.17871094,-0.98883057,0.016540527,-2.75,2.03125,0.484375
1696238479706,-0.16333008,-0.9116821,-0.057922363,2.84375,3.3125,-2.765625
1696238479745,-0.16235352,-0.90704346,-0.14312744,-0.140625,2.796875,0.84375
1696238479783,-0.096191406,-0.7996216,0.027282715,0.015625,0.875,-7.21875
1696238479824,-0.3227539,-1.0291138,-0.11138916,10.09375,-1.703125,0.671875
1696238479864,-0.3071289,-1.203186,-0.027404785,0.71875,-4.65625,9.625
1696238479903,-0.26245117,-0.9854126,-0.011047363,-2.171875,-3.34375,3.703125
1696238479945,-0.24365234,-0.9026489,-0.0020141602,2.984375,-0.578125,-2.75
1696238479985,-0.21728516,-0.9619751,-0.005432129,0.4375,-1.421875,1.1875
1696238480026,-0.16699219,-0.90338135,-0.069885254,-2.984375,3.09375,-0.28125
1696238480064,-0.20483398,-0.9434204,-0.094055176,-0.5625,0.765625,-3.34375
1696238480104,-0.2421875,-1.0144653,-0.09527588,1.203125,0.984375,-1.625
1696238480144,-0.19189453,-1.024231,-0.18560791,-3.5625,3.75,0.0625
1696238480186,-0.111816406,-0.7539673,0.042663574,-0.984375,1.40625,-10.125
1696238480225,-0.28686523,-0.95513916,-0.022277832,13.234375,-5.765625,0.921875
1696238480264,-0.3317871,-1.1987915,-0.08258057,-8.234375,-7.453125,5.15625
1696238480304,-0.2800293,-1.0278931,-0.022521973,-4.59375,-3.0,-3.765625
1696238480343,-0.18554688,-0.8413696,-0.059631348,0.71875,-4.03125,-7.484375
1696238480384,-0.1784668,-0.817688,0.032409668,4.515625,-4.65625,-1.140625
1696238480426,-0.32739258,-0.9998169,-0.007873535,8.3125,2.609375,4.4375
1696238480463,-0.328125,-1.0523071,-0.13873291,-5.28125,-1.328125,0.625
1696238480504,-0.23999023,-1.0952759,-0.02960205,-3.203125,0.734375,-6.21875
1696238480544,-0.20507812,-0.9710083,-0.031799316,-0.703125,4.5,-3.03125
1696238480604,-0.27978516,-0.84625244,-0.057678223,1.484375,3.109375,5.390625
1696238480622,-0.28027344,-0.88653564,-0.055725098,-5.8125,1.9375,10.171875
1696238480643,-0.18066406,-1.0244751,-0.06402588,-2.421875,0.234375,3.875
1696238480706,-0.15039062,-0.97320557,-0.054260254,-0.296875,1.375,-0.21875
1696238480722,-0.22045898,-0.9326782,-0.034973145,0.875,-1.078125,0.421875
1696238480766,-0.25854492,-0.9570923,-0.033996582,1.140625,-0.53125,3.296875
1696238480803,-0.2541504,-0.96759033,-0.020080566,1.515625,0.359375,4.6875
1696238480843,-0.23657227,-0.9624634,-0.046936035,2.40625,-0.21875,1.984375
1696238480884,-0.21435547,-0.9885864,-0.04473877,4.96875,-0.296875,-0.125
1696238480946,-0.2121582,-0.98516846,-0.026184082,3.609375,0.0,1.578125
1696238480962,-0.24633789,-0.9612427,-0.012268066,6.765625,1.46875,4.359375
1696238481026,-0.24121094,-0.9898071,-0.09454346,1.65625,-1.953125,1.3125
1696238481065,-0.21020508,-0.9480591,-0.05621338,3.328125,0.1875,-1.5
1696238481083,-0.24145508,-1.0278931,-0.07940674,6.0625,-0.75,-0.796875
1696238481144,-0.17114258,-0.95440674,-0.1116333,-0.078125,-1.265625,-1.921875
1696238481164,-0.18066406,-0.9487915,-0.082092285,3.703125,2.4375,-0.78125
1696238481203,-0.22045898,-0.9871216,-0.08917236,1.890625,-1.171875,2.15625
1696238481265,-0.24633789,-0.93585205,-0.10040283,3.484375,0.140625,1.8125
1696238481283,-0.22265625,-0.91290283,-0.12213135,5.9375,1.421875,0.046875
1696238481324,-0.19970703,-0.7925415,-0.17144775,9.1875,6.0625,3.015625
1696238481366,-0.17578125,-0.75177,-0.078430176,6.46875,-1.125,9.953125
1696238481428,-0.21191406,-1.187561,-0.05718994,3.859375,-17.265625,4.78125
1696238481467,-0.10888672,-1.1226196,-0.13311768,-1.390625,-1.453125,-1.296875
1696238481483,-0.17333984,-0.9639282,-0.1716919,-3.390625,-1.109375,3.578125
1696238481524,-0.19116211,-0.84039307,-0.11798096,-1.015625,5.34375,6.40625
1696238481585,-0.24121094,-0.9907837,-0.08111572,-1.84375,1.671875,6.34375
1696238481603,-0.22045898,-1.0022583,-0.061340332,-4.8125,1.0,1.65625
1696238481644,-0.1640625,-1.003479,-0.08795166,-0.65625,-2.21875,-2.375
1696238481684,-0.15429688,-1.0022583,-0.07940674,-2.578125,-0.015625,1.328125
1696238481724,-0.15966797,-0.9500122,-0.10772705,-3.578125,1.40625,2.359375
1696238481764,-0.20117188,-0.94122314,-0.11505127,-1.5,1.171875,0.890625
1696238481803,-0.15112305,-0.9500122,-0.06329346,-10.109375,2.5,-2.890625
1696238481843,-0.16723633,-0.8882446,-0.1453247,1.4375,-2.65625,-10.1875
1696238481884,-0.17895508,-1.0095825,-0.097961426,-3.703125,-0.828125,-7.234375
1696238481945,-0.2109375,-1.0545044,-0.04034424,-7.578125,0.234375,-0.09375
1696238481951,-0.22729492,-1.0361938,-0.08917236,-9.15625,2.65625,-2.984375
1696238481983,-0.25097656,-0.9192505,-0.030334473,-0.25,0.140625,-4.46875
1696238482025,-0.20019531,-0.8521118,-0.0413208,-2.890625,-0.5625,-1.34375
1696238482064,-0.25952148,-0.9837036,-0.070129395,-0.1875,1.609375,-1.390625
1696238482104,-0.20629883,-1.0813599,-0.0064086914,-2.875,3.578125,-1.90625
1696238482147,-0.17602539,-0.97320557,-0.04034424,-0.921875,1.984375,-2.203125
1696238482187,-0.16699219,-0.8953247,-0.117248535,3.8125,3.25,-0.25
1696238482225,-0.087646484,-0.81915283,0.029724121,-1.65625,2.015625,-5.796875
1696238482266,-0.27685547,-0.87506104,-0.093566895,8.75,-1.859375,0.515625
1696238482304,-0.3317871,-1.2556763,-0.06842041,6.875,-1.734375,10.25
1696238482345,-0.28295898,-1.1243286,-0.0178833,-0.75,-5.21875,4.515625
1696238482385,-0.23657227,-0.940979,0.008728027,4.625,0.078125,-2.265625
1696238482422,-0.20117188,-0.8345337,-0.038146973,2.109375,-2.359375,0.734375
1696238482464,-0.099121094,-0.84869385,-0.07867432,-2.421875,0.734375,-1.65625
1696238482504,-0.19604492,-0.9487915,-0.128479,1.484375,-0.25,-1.765625
1696238482546,-0.22460938,-1.0354614,-0.12237549,2.65625,-0.9375,2.625
1696238482583,-0.23461914,-1.0315552,-0.08331299,0.390625,1.046875,1.4375
1696238482625,-0.14355469,-0.90753174,-0.023986816,-4.515625,2.046875,-7.09375
1696238482664,-0.24804688,-0.7268677,-0.12921143,12.3125,-4.953125,-2.046875
1696238482707,-0.23657227,-1.097229,-0.070617676,3.296875,-5.796875,6.703125
1696238482745,-0.41601562,-1.253479,-0.113342285,-8.75,-7.203125,2.65625
1696238482789,-0.22485352,-0.99468994,-0.04547119,-2.515625,0.65625,-3.125
1696238482824,-0.09790039,-0.77130127,-0.054016113,-0.28125,-7.9375,-4.703125
1696238482866,-0.14672852,-0.861145,-0.012268066,0.78125,0.28125,-2.46875
1696238482903,-0.26367188,-1.0134888,-0.07867432,3.390625,-0.46875,-4.3125
1696238482946,-0.29907227,-1.0444946,-0.12384033,-1.890625,-0.328125,3.640625
1696238482988,-0.21411133,-1.0564575,-0.06085205,-11.078125,7.65625,3.96875
1696238483025,-0.22436523,-0.9158325,-0.019836426,-2.5625,8.296875,0.84375
1696238483064,-0.2824707,-0.9338989,-0.027160645,3.125,8.796875,2.578125
1696238483104,-0.24926758,-0.9859009,-0.09649658,2.203125,4.0,2.03125
1696238483146,-0.1940918,-0.98931885,-0.0647583,1.953125,8.21875,0.984375
1696238483184,-0.18554688,-0.9487915,-0.06011963,4.53125,5.890625,-0.578125
1696238483223,-0.21240234,-0.9866333,-0.05279541,2.75,0.3125,-2.515625
1696238483243,-0.26171875,-0.9993286,-0.03765869,-1.390625,-1.53125,-2.375
1696238483284,-0.23095703,-0.92144775,-0.0947876,-2.390625,-4.078125,-2.3125
1696238483323,-0.20361328,-0.9199829,-0.090148926,0.453125,-1.5,-2.28125
1696238483366,-0.20410156,-0.99468994,-0.046447754,3.59375,-2.75,-1.5
1696238483404,-0.2475586,-0.96466064,-0.045715332,-2.03125,-4.9375,-1.875
1696238483446,-0.2475586,-0.93829346,-0.11383057,-1.96875,-3.3125,-3.34375
1696238483485,-0.23046875,-0.93341064,-0.07110596,1.984375,0.59375,-3.0
1696238483525,-0.2536621,-1.0217896,-0.06427002,5.03125,0.578125,1.5625
1696238483568,-0.22070312,-0.97442627,-0.09698486,2.28125,4.03125,0.5625
1696238483604,-0.22851562,-0.880188,-0.06573486,7.546875,5.3125,2.484375
1696238483644,-0.27392578,-0.88946533,-0.09259033,6.0,0.15625,4.96875
1696238483686,-0.25097656,-0.9397583,-0.07720947,5.046875,0.59375,1.71875
1696238483723,-0.18701172,-0.9043579,-0.066467285,5.40625,1.984375,-0.03125
1696238483766,-0.25146484,-0.87994385,-0.17584229,6.546875,-5.859375,2.671875
1696238483825,-0.22241211,-0.95513916,-0.097717285,4.59375,-0.078125,6.4375
1696238483842,-0.2043457,-0.9849243,-0.0256958,-0.953125,-11.59375,4.09375
1696238483907,-0.27929688,-0.90582275,-0.13775635,-8.53125,-16.546875,2.375
1696238483923,-0.17456055,-1.0320435,-0.17315674,0.015625,-4.890625,2.3125
1696238483965,-0.14819336,-1.0410767,-0.12237549,-2.953125,-0.515625,-0.765625
1696238484006,-0.19506836,-0.98101807,-0.08648682,-0.203125,-1.03125,0.578125
1696238484045,-0.27416992,-0.9710083,-0.07525635,-4.59375,-0.0625,6.21875
1696238484085,-0.27514648,-0.97320557,-0.09649658,-0.75,0.109375,6.34375
1696238484124,-0.19873047,-0.9795532,-0.10064697,-7.375,3.03125,0.484375
1696238484164,-0.05834961,-0.7554321,0.0016479492,-1.46875,2.65625,-6.84375
1696238484207,-0.18408203,-1.1975708,-0.14141846,-8.078125,-5.046875,-3.34375
1696238484246,-0.23828125,-0.960022,-0.015930176,-10.015625,-0.5625,1.984375
1696238484285,-0.2553711,-0.9614868,-0.089416504,-11.578125,3.59375,-3.453125
1696238484325,-0.21704102,-0.92071533,-0.018859863,-4.765625,0.9375,-9.296875
1696238484364,-0.19921875,-0.9170532,-0.043029785,-0.265625,2.765625,-6.703125
1696238484405,-0.23608398,-1.0252075,-0.05645752,-4.28125,1.484375,-0.078125
1696238484446,-0.24291992,-0.99176025,-0.01373291,-5.53125,3.9375,0.265625
1696238484488,-0.23706055,-0.9651489,-0.05255127,1.984375,3.09375,-1.671875
1696238484544,-0.1730957,-0.96221924,-0.09649658,-10.328125,3.328125,-3.375
1696238484562,-0.038085938,-0.67315674,-0.02520752,0.125,-5.203125,-13.765625
1696238484583,-0.30078125,-1.0354614,-0.047424316,10.421875,-2.40625,4.6875
1696238484627,-0.39160156,-1.2598267,-0.030822754,0.203125,0.1875,13.109375
1696238484686,-0.28442383,-1.0283813,-0.007385254,2.203125,-2.03125,2.03125
1696238484706,-0.21362305,-0.8887329,0.05218506,9.6875,-5.8125,-5.546875
1696238484744,-0.20239258,-0.93170166,4.272461E-4,-1.5,-0.5,1.5
1696238484784,-0.20239258,-0.84503174,-0.05645752,-4.953125,3.71875,0.984375
1696238484843,-0.23291016,-0.96051025,-0.10992432,5.390625,-0.140625,4.78125
1696238484865,-0.09448242,-1.039856,-0.21710205,0.46875,4.96875,-4.03125
1696238484907,-0.08862305,-0.67315674,0.070739746,6.1875,-10.796875,-14.4375
1696238484966,-0.37573242,-1.0632935,0.055358887,17.140625,-8.75,7.6875
1696238485005,-0.48583984,-1.3433228,-0.1765747,-0.703125,-8.109375,5.4375
1696238485022,-0.2368164,-0.9854126,-0.035705566,-19.328125,-1.953125,2.953125
1696238485063,-0.1796875,-0.7871704,-0.010559082,-2.078125,-3.828125,-7.5625
1696238485127,-0.19848633,-0.8010864,-0.06744385,5.90625,-7.484375,-6.359375
1696238485142,-0.29248047,-0.9390259,-0.05328369,2.84375,0.078125,4.171875
1696238485204,-0.31030273,-1.1536255,-0.070373535,-2.359375,1.71875,9.625
1696238485223,-0.25341797,-1.0215454,-0.026428223,-3.390625,4.34375,2.21875
1696238485286,-0.1940918,-0.9546509,-0.054260254,0.546875,2.4375,-2.75
1696238485326,-0.19140625,-0.94073486,-0.07867432,-1.078125,1.453125,-2.09375
1696238485343,-0.21728516,-0.91070557,-0.05987549,-0.09375,2.390625,4.390625
1696238485386,-0.26586914,-0.97857666,-0.04498291,-5.421875,-0.609375,7.015625
1696238485444,-0.2734375,-0.9968872,-0.007385254,-0.703125,3.078125,-2.5
1696238485463,-0.2529297,-1.0078735,-0.049865723,3.5625,5.21875,-5.984375
1696238485504,-0.19433594,-0.92022705,-0.07623291,-2.6875,3.390625,-2.4375
1696238485545,-0.16796875,-0.93634033,-0.0791626,1.015625,1.1875,2.125
1696238485588,-0.18603516,-0.9553833,-0.07086182,1.21875,-3.9375,2.125
1696238485623,-0.22241211,-0.9763794,-0.045715332,2.46875,-2.734375,0.265625
