# Sensor type: Respeck
# Activity type: Sitting
# Activity subtype: Eating
# Subject id: s2016022
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695305432686,-0.087402344,-0.9890747,0.0368042,-0.921875,-0.65625,1.421875
1695305432720,-0.08618164,-0.9924927,0.04095459,-1.265625,-0.75,1.171875
1695305432773,-0.07788086,-0.9824829,0.047790527,-2.75,-1.5,-0.625
1695305432803,-0.091552734,-0.9998169,0.058776855,-2.015625,-1.28125,-0.828125
1695305432836,-0.08325195,-0.9841919,0.042663574,-4.078125,-1.703125,-1.375
1695305432876,-0.0859375,-0.99542236,0.05316162,-2.6875,-1.171875,-2.1875
1695305432923,-0.1015625,-0.975647,0.051208496,-1.921875,-0.734375,-1.625
1695305432951,-0.09887695,-0.9907837,0.049987793,-6.203125,-1.765625,-1.828125
1695305433013,-0.09472656,-0.99468994,0.06121826,-3.59375,-0.359375,-1.21875
1695305433037,-0.09814453,-0.98883057,0.07196045,-3.28125,-0.953125,-0.671875
1695305433071,-0.10864258,-0.9951782,0.07489014,-2.4375,-0.46875,-1.015625
1695305433117,-0.111816406,-0.99346924,0.07635498,-2.140625,0.015625,-1.359375
1695305433159,-0.10522461,-1.000061,0.070495605,-1.484375,-0.125,-1.34375
1695305433192,-0.099365234,-0.97735596,0.06854248,-2.359375,0.125,-1.515625
1695305433251,-0.11328125,-1.0081177,0.08416748,-2.3125,-0.1875,-0.609375
1695305433266,-0.107421875,-0.9795532,0.082214355,-2.15625,-0.234375,-0.9375
1695305433328,-0.10473633,-0.9993286,0.090270996,-1.203125,0.265625,-1.578125
1695305433353,-0.09790039,-0.9829712,0.10296631,-0.953125,0.734375,-1.46875
1695305433406,-0.109375,-0.99884033,0.08905029,0.734375,0.8125,-1.609375
1695305433434,-0.11791992,-0.99102783,0.06878662,1.296875,0.65625,-0.046875
1695305433462,-0.11669922,-0.986145,0.06732178,-0.71875,0.40625,-1.515625
1695305433513,-0.11328125,-0.98638916,0.082214355,0.1875,0.984375,-0.96875
1695305433592,-0.11206055,-1.0078735,0.07635498,-0.1875,0.65625,-1.234375
1695305433594,-0.12670898,-0.9963989,0.07220459,1.265625,1.1875,-0.140625
1695305433634,-0.1274414,-0.9859009,0.06488037,-3.109375,0.5625,0.15625
1695305433657,-0.11279297,-1.0037231,0.06732178,-0.859375,2.578125,0.65625
1695305433737,-0.1081543,-0.9824829,0.08831787,-1.25,2.234375,0.40625
1695305433757,-0.10229492,-0.99420166,0.08880615,-2.9375,1.15625,0.09375
1695305433793,-0.10058594,-0.9924927,0.07635498,-3.140625,0.421875,-0.609375
1695305433822,-0.103759766,-0.9920044,0.09320068,-1.71875,-0.21875,-1.234375
1695305433870,-0.118896484,-1.0039673,0.08685303,-2.625,0.234375,-0.609375
1695305433910,-0.107177734,-0.98809814,0.09051514,-2.28125,-0.5,-2.328125
1695305433954,-0.11279297,-0.99664307,0.101501465,-0.59375,0.140625,-0.8125
1695305434018,-0.114746094,-0.98883057,0.09295654,-2.140625,0.296875,-1.171875
1695305434019,-0.123535156,-0.9849243,0.09710693,-1.0625,0.734375,-0.25
1695305434065,-0.12695312,-0.9924927,0.0993042,-0.5625,0.71875,0.203125
1695305434093,-0.11767578,-0.9907837,0.08538818,-1.359375,0.796875,0.453125
1695305434145,-0.11450195,-0.98565674,0.09490967,0.015625,1.125,-0.5625
1695305434185,-0.114990234,-0.9985962,0.09613037,-0.34375,0.328125,-1.125
1695305434219,-0.11450195,-0.9898071,0.09246826,-1.953125,0.484375,-1.265625
1695305434260,-0.114990234,-0.99884033,0.08734131,-1.46875,0.359375,-1.359375
1695305434286,-0.13378906,-0.99176025,0.10321045,0.53125,0.296875,-0.015625
