,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1697605965,-0.66015625,0.34570312,-0.78222656,-3.0625,-51.53125,-42.8125
1,1697606005,-1.0527344,0.2109375,-0.17773438,-26.5625,-121.84375,-81.875
2,1697606045,-1.0761719,0.033203125,-0.265625,-50.6875,-123.375,-79.65625
3,1697606085,-1.3085938,0.29296875,-0.2578125,-73.625,-142.59375,-70.6875
4,1697606125,-1.0380859,0.27441406,-0.30078125,-2.03125,-84.0625,-77.15625
5,1697606165,-0.7792969,-0.0068359375,-0.20117188,4.625,-52.5625,-94.5
6,1697606205,-0.7216797,-0.016601562,-0.0126953125,-31.21875,-71.125,-84.4375
7,1697606245,-0.8720703,0.12792969,0.0048828125,-57.5,-84.84375,-69.84375
8,1697606285,-1.1992188,0.31152344,0.059570312,-18.375,-49.46875,-74.0625
9,1697606325,-0.9091797,0.08105469,0.021484375,23.0,-24.4375,-71.375
10,1697606365,-0.95996094,-0.10058594,-0.06347656,25.1875,-22.21875,-54.09375
11,1697606405,-0.84472656,-0.0146484375,-0.0078125,-3.25,-25.59375,-42.0
12,1697606445,-0.96191406,0.048828125,0.0009765625,-19.71875,-26.0625,-34.9375
13,1697606485,-0.80078125,0.140625,0.13867188,-3.0625,-14.25,-31.75
14,1697606525,-0.85839844,0.0146484375,0.22851562,0.34375,-39.8125,-36.9375
15,1697606565,-1.4433594,-0.28320312,-0.0009765625,2.1875,-64.84375,-44.3125
16,1697606605,-1.4921875,-0.3671875,-0.06640625,-23.34375,-42.75,-46.71875
17,1697606645,-1.5742188,0.005859375,0.099609375,-40.78125,-17.09375,-31.8125
18,1697606685,-1.3496094,0.016601562,-0.16894531,-19.96875,32.03125,35.875
19,1697606725,-1.3164062,0.13378906,-0.14550781,-23.40625,92.09375,102.34375
20,1697606765,-1.3095703,0.28222656,-0.20214844,7.8125,142.375,164.15625
21,1697606805,-1.4863281,0.09082031,0.29101562,-82.78125,139.21875,174.1875
22,1697606845,-0.9121094,-0.5595703,0.29785156,16.40625,75.4375,152.75
23,1697606885,-1.0029297,-0.040039062,-0.234375,174.3125,147.5,144.15625
24,1697606925,-0.8339844,-0.024414062,-0.3623047,11.28125,112.53125,149.34375
25,1697606965,-0.44628906,-0.028320312,0.030273438,16.90625,92.03125,93.78125
26,1697607005,-0.4501953,0.10058594,-0.28320312,13.40625,71.15625,67.84375
27,1697607045,-0.3642578,0.2109375,-0.28320312,61.6875,49.46875,23.46875
28,1697607085,-0.14160156,0.16796875,-0.265625,41.125,-1.78125,-25.65625
29,1697607125,-0.31152344,0.11328125,-0.29003906,-11.6875,-63.90625,-43.15625
30,1697607165,-0.8125,0.50878906,-0.96777344,-77.65625,-81.8125,-65.9375
31,1697607205,-2.0,0.9091797,0.024414062,-107.0,-126.78125,-88.9375
32,1697607245,-0.40820312,-0.123046875,-0.087890625,-36.9375,-77.96875,-76.0
33,1697607285,-0.8876953,0.19921875,-0.15625,29.28125,-77.59375,-65.625
34,1697607325,-1.4931641,0.055664062,-0.0859375,11.34375,-84.5625,-75.40625
35,1697607365,-0.74902344,-0.028320312,-0.15234375,-8.75,-58.1875,-78.3125
36,1697607405,-0.6699219,0.14746094,-0.041992188,-3.6875,-79.59375,-68.75
37,1697607445,-1.0351562,0.17675781,-0.08691406,8.09375,-58.84375,-74.28125
38,1697607485,-0.9667969,-0.049804688,-0.0390625,34.28125,-41.75,-71.0625
39,1697607525,-0.765625,-0.14355469,-0.0703125,28.78125,-39.125,-68.9375
40,1697607565,-0.9189453,0.17089844,-0.015625,13.90625,-52.5625,-67.71875
41,1697607605,-0.9453125,0.19140625,0.03515625,17.125,-46.09375,-43.53125
42,1697607645,-1.0039062,0.018554688,0.0859375,26.78125,-31.375,-41.03125
43,1697607685,-1.1142578,-0.13378906,-0.04296875,23.25,-23.6875,-36.5
44,1697607725,-1.6347656,-0.52441406,0.036132812,-38.46875,-39.3125,-46.65625
45,1697607765,-1.4785156,0.15917969,0.16113281,-60.875,-25.34375,-45.5
46,1697607805,-1.9033203,-0.33398438,0.18457031,-49.46875,-12.28125,-33.03125
47,1697607845,-1.2255859,0.1328125,-0.5361328,-22.46875,71.6875,48.25
48,1697607885,-1.2138672,0.6533203,-0.064453125,30.25,153.96875,155.125
49,1697607925,-1.6064453,-0.45507812,-0.08496094,-77.34375,115.09375,170.875
50,1697607965,-0.9980469,-0.4921875,0.0546875,-41.6875,164.15625,156.46875
51,1697608005,-0.74121094,-0.5136719,0.4248047,42.96875,93.5,152.6875
52,1697608045,-1.1064453,0.38867188,-0.6308594,61.9375,140.0,173.5625
53,1697608085,-0.6142578,0.072265625,0.18554688,48.5625,135.90625,134.03125
54,1697608125,-0.28515625,-0.0625,-0.13085938,23.4375,92.40625,81.34375
55,1697608165,-0.3076172,0.1171875,-0.3095703,64.9375,64.875,49.3125
56,1697608205,-0.24023438,0.1328125,-0.3203125,41.84375,15.96875,-16.1875
