# Sensor type: Respeck
# Activity type: Sitting
# Activity subtype: Talking
# Subject id: s2077148
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695291181844,0.11816406,0.9755249,-0.06085205,-0.421875,0.15625,0.421875
1695291181919,0.11206055,0.97772217,-0.06695557,-0.5,0.078125,0.484375
1695291181922,0.09375,0.9586792,-0.08135986,-0.28125,-1.953125,0.375
1695291181998,0.11767578,0.99920654,-0.051086426,-5.40625,-1.125,1.9375
1695291182009,0.11425781,0.9899292,-0.06109619,-1.453125,2.203125,-0.484375
1695291182043,0.095214844,0.9545288,-0.07867432,0.703125,1.296875,-0.40625
1695291182087,0.11010742,0.9857788,-0.06085205,-1.0625,-0.671875,0.5625
1695291182121,0.12451172,0.9735718,-0.07208252,-2.65625,1.40625,-0.09375
1695291182159,0.09838867,0.97454834,-0.07574463,0.171875,2.296875,-0.265625
1695291182207,0.084472656,0.9647827,-0.06866455,-1.5,-0.140625,0.171875
1695291182237,0.12768555,0.99383545,-0.05596924,-1.03125,1.640625,1.03125
1695291182282,0.10888672,0.96014404,-0.10015869,1.515625,-0.15625,0.046875
1695291182326,0.10668945,0.97650146,-0.06719971,-4.890625,-1.4375,1.15625
1695291182355,0.13769531,0.9960327,-0.06719971,-3.046875,1.078125,0.390625
1695291182414,0.107910156,0.9515991,-0.097717285,0.390625,2.0,-0.625
1695291182430,0.1015625,0.98236084,-0.089904785,-1.40625,-0.234375,0.640625
1695291182476,0.11010742,0.9852905,-0.077697754,-4.296875,-0.8125,0.46875
1695291182519,0.10839844,0.97943115,-0.082092285,0.125,0.796875,0.171875
1695291182550,0.09887695,0.9713745,-0.09088135,0.4375,0.46875,0.234375
1695291182598,0.119384766,0.98968506,-0.07867432,-0.40625,0.828125,0.28125
1695291182640,0.10571289,0.97283936,-0.09649658,0.53125,0.578125,-0.421875
1695291182670,0.1105957,0.97869873,-0.0869751,-1.125,0.765625,0.125
1695291182718,0.12011719,0.9725952,-0.085754395,-0.03125,0.328125,0.078125
1695291182746,0.11401367,0.9755249,-0.08453369,-1.03125,0.890625,0.0625
1695291182792,0.10620117,0.9657593,-0.08258057,-1.046875,0.78125,-0.046875
1695291182885,0.11743164,0.979187,-0.08282471,-0.03125,0.890625,0.21875
1695291182890,0.11376953,0.9789429,-0.081604004,-1.328125,0.59375,0.1875
1695291182924,0.107421875,0.9762573,-0.089904785,0.125,1.15625,0.046875
1695291182971,0.110839844,0.9664917,-0.09307861,-0.203125,0.4375,0.0625
1695291182986,0.12084961,0.9801636,-0.08746338,-1.828125,0.546875,0.328125
1695291183031,0.104003906,0.9706421,-0.10015869,0.421875,1.421875,-0.34375
1695291183063,0.1105957,0.98431396,-0.097473145,-1.015625,-0.125,0.4375
